Date,High,Low
7-Dec-16,771.54,759.75
8-Dec-16,774.7,765.95
9-Dec-16,774.53,769.65
10-Dec-16,777.09,772.91
11-Dec-16,774.8,765.41
12-Dec-16,781.92,770.04
13-Dec-16,788.46,777.96
14-Dec-16,782.03,776.84
15-Dec-16,781.43,777.8
16-Dec-16,785.03,778.96
17-Dec-16,792.51,784.86
18-Dec-16,794.74,788.03
19-Dec-16,793.61,790.32
20-Dec-16,801.34,791.5
21-Dec-16,834.28,799.4
22-Dec-16,875.78,834.15
23-Dec-16,925.12,864.68
24-Dec-16,923.48,886.34
25-Dec-16,899.65,862.42
26-Dec-16,913.18,896.9
27-Dec-16,940.05,904.25
28-Dec-16,975.92,934.83
29-Dec-16,979.4,954.5
30-Dec-16,972.53,934.83
31-Dec-16,963.74,947.24
1-Jan-17,1003.08,958.7
2-Jan-17,1031.39,996.7
3-Jan-17,1044.08,1021.6
4-Jan-17,1159.42,1044.4
5-Jan-17,1191.1,910.42
6-Jan-17,1046.81,883.94
7-Jan-17,908.59,823.56
8-Jan-17,942.72,887.25
9-Jan-17,913.69,879.81
10-Jan-17,914.87,901.06
11-Jan-17,919.45,762.76
12-Jan-17,826.25,755.76
13-Jan-17,829,780
14-Jan-17,835.09,812.46
15-Jan-17,823.31,812.87
16-Jan-17,834.53,820.27
17-Jan-17,910.56,830.8
18-Jan-17,917.5,858.3
19-Jan-17,904.61,884.34
20-Jan-17,899.4,887.01
21-Jan-17,927.37,895.53
22-Jan-17,937.52,897.56
23-Jan-17,928.27,916.74
24-Jan-17,924.14,892.29
25-Jan-17,903.25,891.69
26-Jan-17,919.33,902.22
27-Jan-17,923.22,915.85
28-Jan-17,923.91,919.81
29-Jan-17,923.42,919.15
30-Jan-17,923.05,919.47
31-Jan-17,972.02,920.96
1-Feb-17,989.11,970.74
2-Feb-17,1013.52,983.22
3-Feb-17,1033.87,1008.79
4-Feb-17,1045.9,1015.16
5-Feb-17,1043.63,1022.37
6-Feb-17,1044.64,1028.16
7-Feb-17,1061.93,1040.14
8-Feb-17,1078.97,1037.49
9-Feb-17,1088.99,953.34
10-Feb-17,998.9,946.69
11-Feb-17,1009.29,982.83
12-Feb-17,1004.76,996.92
13-Feb-17,1002.1,976
14-Feb-17,1011.51,986.47
15-Feb-17,1008.84,1001.58
16-Feb-17,1033.37,1007.65
17-Feb-17,1053.17,1025.64
18-Feb-17,1061.1,1046.96
19-Feb-17,1056.81,1043.46
20-Feb-17,1080.49,1041.69
21-Feb-17,1117.25,1076.93
22-Feb-17,1125.39,1100.55
23-Feb-17,1176.62,1116.96
24-Feb-17,1200.39,1131.96
25-Feb-17,1174.85,1124.59
26-Feb-17,1167.47,1130.2
27-Feb-17,1181.98,1163.38
28-Feb-17,1193.25,1171.82
1-Mar-17,1222.5,1179.69
2-Mar-17,1262.13,1215.62
3-Mar-17,1280.31,1250.71
4-Mar-17,1279.4,1230.51
5-Mar-17,1267.29,1238.06
6-Mar-17,1276,1264.6
7-Mar-17,1275.55,1204.8
8-Mar-17,1232.16,1148.08
9-Mar-17,1197.46,1141.23
10-Mar-17,1270.47,1077.25
11-Mar-17,1193.83,1116.32
12-Mar-17,1226.98,1175.36
13-Mar-17,1237.37,1217.03
14-Mar-17,1244.81,1220.72
15-Mar-17,1251.61,1239.75
16-Mar-17,1257.98,1152.44
17-Mar-17,1180.16,1099.57
18-Mar-17,1114.07,957.65
19-Mar-17,1069.91,976.73
20-Mar-17,1063.03,1036.68
21-Mar-17,1122.43,1055.36
22-Mar-17,1120.65,1014.21
23-Mar-17,1058.01,1028.93
24-Mar-17,1040.47,934.36
25-Mar-17,975.76,903.71
26-Mar-17,1007.96,954.19
27-Mar-17,1046.4,971.98
28-Mar-17,1064.65,1027.73
29-Mar-17,1055.13,1015.88
30-Mar-17,1049.29,1020.04
31-Mar-17,1074.92,1026.64
1-Apr-17,1091.72,1061.09
2-Apr-17,1107.59,1075.45
3-Apr-17,1151.74,1102.95
4-Apr-17,1156.44,1120.52
5-Apr-17,1135.09,1113.63
6-Apr-17,1188.37,1125.81
7-Apr-17,1186.58,1163.39
8-Apr-17,1184.98,1162.58
9-Apr-17,1197.21,1171.86
10-Apr-17,1190.34,1179.04
11-Apr-17,1208.07,1187.46
12-Apr-17,1207.14,1196.76
13-Apr-17,1205.89,1156.44
14-Apr-17,1190.8,1159.79
15-Apr-17,1188,1164.96
16-Apr-17,1187.22,1172.61
17-Apr-17,1194.9,1172.65
18-Apr-17,1217.57,1193.77
19-Apr-17,1215.51,1205.08
20-Apr-17,1240.79,1208.41
21-Apr-17,1235.94,1215.56
22-Apr-17,1235.56,1208.47
23-Apr-17,1232.2,1203.94
24-Apr-17,1250.94,1209.63
25-Apr-17,1267.58,1249.97
26-Apr-17,1294.83,1265.93
27-Apr-17,1319.7,1281.3
28-Apr-17,1331.28,1292.37
29-Apr-17,1327.2,1315.21
30-Apr-17,1347.91,1314.92
1-May-17,1434.32,1348.3
2-May-17,1473.9,1415.69
3-May-17,1492.77,1447.49
4-May-17,1608.91,1490.72
5-May-17,1618.03,1530.31
6-May-17,1578.8,1542.5
7-May-17,1596.72,1559.76
8-May-17,1723.35,1596.92
9-May-17,1833.49,1716.3
10-May-17,1788.44,1719.1
11-May-17,1873.93,1755.35
12-May-17,1856.15,1694.01
13-May-17,1812.99,1651.08
14-May-17,1831.42,1776.62
15-May-17,1812.8,1708.54
16-May-17,1785.94,1686.54
17-May-17,1864.05,1661.91
18-May-17,1904.48,1807.12
19-May-17,2004.52,1890.25
20-May-17,2084.73,1974.92
21-May-17,2119.08,2037.5
22-May-17,2303.9,2017.87
23-May-17,2320.82,2178.5
24-May-17,2523.72,2321.37
25-May-17,2763.71,2285.3
26-May-17,2573.79,2071.99
27-May-17,2260.2,1855.83
28-May-17,2267.34,2054.08
29-May-17,2307.05,2107.17
30-May-17,2301.96,2124.57
31-May-17,2311.08,2145.57
1-Jun-17,2448.39,2288.33
2-Jun-17,2488.55,2373.32
3-Jun-17,2581.91,2423.57
4-Jun-17,2585.89,2452.54
5-Jun-17,2686.81,2510.22
6-Jun-17,2999.91,2690.84
7-Jun-17,2869.38,2700.56
8-Jun-17,2815.3,2670.95
9-Jun-17,2901.71,2795.62
10-Jun-17,2950.99,2746.55
11-Jun-17,2996.6,2840.53
12-Jun-17,2997.26,2518.56
13-Jun-17,2789.04,2650.38
14-Jun-17,2786.83,2412.94
15-Jun-17,2534.71,2212.96
16-Jun-17,2539.92,2385.15
17-Jun-17,2685.19,2484.96
18-Jun-17,2662.1,2516.33
19-Jun-17,2662.85,2549.03
20-Jun-17,2763.45,2589.82
21-Jun-17,2772.01,2660.4
22-Jun-17,2723.74,2642.36
23-Jun-17,2765.17,2706.37
24-Jun-17,2757.94,2583.19
25-Jun-17,2682.26,2552.12
26-Jun-17,2615.25,2376.29
27-Jun-17,2552.45,2332.99
28-Jun-17,2603.98,2484.42
29-Jun-17,2588.83,2510.48
30-Jun-17,2559.25,2478.43
1-Jul-17,2515.27,2419.23
2-Jul-17,2514.28,2394.84
3-Jul-17,2595,2480.47
4-Jul-17,2631.59,2559.35
5-Jul-17,2622.65,2538.55
6-Jul-17,2616.72,2581.69
7-Jul-17,2916.14,2498.87
8-Jul-17,2571.34,2492.31
9-Jul-17,2635.49,2517.59
10-Jul-17,2537.16,2321.13
11-Jul-17,2413.47,2296.81
12-Jul-17,2423.71,2275.14
13-Jul-17,2425.22,2340.83
14-Jul-17,2363.25,2183.22
15-Jul-17,2231.14,1990.41
16-Jul-17,2058.77,1843.03
17-Jul-17,2230.49,1932.62
18-Jul-17,2387.61,2164.77
19-Jul-17,2397.17,2260.23
20-Jul-17,2900.7,2269.89
21-Jul-17,2838.41,2621.85
22-Jul-17,2862.42,2657.71
23-Jul-17,2832.18,2653.94
24-Jul-17,2777.26,2699.19
25-Jul-17,2768.08,2480.96
26-Jul-17,2610.76,2450.8
27-Jul-17,2693.32,2529.34
28-Jul-17,2897.45,2679.73
29-Jul-17,2808.76,2692.8
30-Jul-17,2758.53,2644.85
31-Jul-17,2889.62,2720.61
1-Aug-17,2921.35,2685.61
2-Aug-17,2762.53,2668.59
3-Aug-17,2813.31,2685.14
4-Aug-17,2899.33,2743.72
5-Aug-17,3290.01,2874.83
6-Aug-17,3293.29,3155.6
7-Aug-17,3397.68,3180.89
8-Aug-17,3484.85,3345.83
9-Aug-17,3422.76,3247.67
10-Aug-17,3453.45,3319.47
11-Aug-17,3679.72,3372.12
12-Aug-17,3949.92,3613.7
13-Aug-17,4208.39,3857.8
14-Aug-17,4325.13,3989.16
15-Aug-17,4455.97,3906.18
16-Aug-17,4381.23,3994.42
17-Aug-17,4484.7,4243.71
18-Aug-17,4370.13,4015.4
19-Aug-17,4243.26,3970.55
20-Aug-17,4196.29,4069.88
21-Aug-17,4109.14,3988.6
22-Aug-17,4128.76,3674.58
23-Aug-17,4255.78,4078.41
24-Aug-17,4376.39,4130.26
25-Aug-17,4455.7,4307.35
26-Aug-17,4379.28,4269.52
27-Aug-17,4416.59,4317.29
28-Aug-17,4403.93,4224.64
29-Aug-17,4625.68,4352.13
30-Aug-17,4626.52,4471.41
31-Aug-17,4736.05,4549.4
1-Sep-17,4892.01,4678.53
2-Sep-17,4975.04,4469.24
3-Sep-17,4714.08,4417.59
4-Sep-17,4591.63,4108.4
5-Sep-17,4427.84,3998.11
6-Sep-17,4617.25,4376.59
7-Sep-17,4655.04,4491.33
8-Sep-17,4661,4075.18
9-Sep-17,4308.82,4114.11
10-Sep-17,4245.44,3951.04
11-Sep-17,4261.67,4099.4
12-Sep-17,4344.65,4085.22
13-Sep-17,4131.98,3789.92
14-Sep-17,3920.6,3153.86
15-Sep-17,3733.45,2946.62
16-Sep-17,3808.84,3487.79
17-Sep-17,3664.81,3445.64
18-Sep-17,4079.23,3591.09
19-Sep-17,4094.07,3868.87
20-Sep-17,4031.39,3857.73
21-Sep-17,3916.42,3613.63
22-Sep-17,3758.27,3553.53
23-Sep-17,3819.21,3594.58
24-Sep-17,3796.15,3666.9
25-Sep-17,3950.25,3681.58
26-Sep-17,3969.89,3869.9
27-Sep-17,4210.05,3884.82
28-Sep-17,4279.31,4109.7
29-Sep-17,4214.63,4039.29
30-Sep-17,4358.43,4160.86
1-Oct-17,4403.74,4269.81
2-Oct-17,4470.23,4377.46
3-Oct-17,4432.47,4258.89
