Date,High,Low
14-Jan-17,12.66,12
15-Jan-17,12.55,12.02
16-Jan-17,13.08,12.04
17-Jan-17,14.41,12.91
18-Jan-17,14.3,13.48
19-Jan-17,15.28,14.12
20-Jan-17,15.48,14.83
21-Jan-17,15.37,14.83
22-Jan-17,15.52,14.96
23-Jan-17,15.32,14.99
24-Jan-17,15.11,13.91
25-Jan-17,14.61,13.9
26-Jan-17,15.05,14.43
27-Jan-17,15.41,14.99
28-Jan-17,15.36,15.07
29-Jan-17,15.65,15.17
30-Jan-17,16.03,15.5
31-Jan-17,16.22,15.78
1-Feb-17,16.24,15.65
2-Feb-17,16.41,15.85
3-Feb-17,17.61,16.31
4-Feb-17,17.74,17.28
5-Feb-17,17.67,16.84
6-Feb-17,17.24,16.7
7-Feb-17,17.51,17.04
8-Feb-17,17.4,16.85
9-Feb-17,17.6,15.69
10-Feb-17,16.89,15.84
11-Feb-17,17.22,16.6
12-Feb-17,17.15,16.83
13-Feb-17,17.05,16.63
14-Feb-17,18.37,16.8
15-Feb-17,19.66,17.7
16-Feb-17,19.81,19.14
17-Feb-17,20.15,19.19
18-Feb-17,21.53,20.05
19-Feb-17,23.73,21.44
20-Feb-17,22.94,21.24
21-Feb-17,22.1,20.45
22-Feb-17,22.19,20.99
23-Feb-17,25.23,22.09
24-Feb-17,29.38,23.79
25-Feb-17,27.11,23.61
26-Feb-17,28.23,25.44
27-Feb-17,28.64,27.47
28-Feb-17,33.38,27.95
1-Mar-17,46.75,32.33
2-Mar-17,58.9,37.3
3-Mar-17,51.4,38.54
4-Mar-17,48.81,43.35
5-Mar-17,44.82,39.68
6-Mar-17,47.33,42.22
7-Mar-17,46.92,44.14
8-Mar-17,45.6,42.15
9-Mar-17,53.38,41.65
10-Mar-17,54.72,47.23
11-Mar-17,74.11,50.15
12-Mar-17,80.79,65.98
13-Mar-17,81.03,70.36
14-Mar-17,91.39,73.37
15-Mar-17,101.76,85.78
16-Mar-17,99.21,80.53
17-Mar-17,100.04,81.95
18-Mar-17,120.52,95.06
19-Mar-17,113.92,98.71
20-Mar-17,110.66,99.53
21-Mar-17,104.21,90.85
22-Mar-17,111.16,89.47
23-Mar-17,103.43,98.97
24-Mar-17,108.86,94.87
25-Mar-17,99.42,91.47
26-Mar-17,95.58,91.66
27-Mar-17,93.98,78.89
28-Mar-17,90.63,80.93
29-Mar-17,88.04,83.12
30-Mar-17,84.75,77.54
31-Mar-17,81.75,67.66
1-Apr-17,74.3,66.85
2-Apr-17,71.2,54.95
3-Apr-17,65.87,47.1
4-Apr-17,71.84,57.89
5-Apr-17,77.6,66.35
6-Apr-17,74.45,64.28
7-Apr-17,69.96,64.11
8-Apr-17,68.89,65.5
9-Apr-17,68.29,64.55
10-Apr-17,65.4,60.06
11-Apr-17,62.5,59.23
12-Apr-17,68.48,59.15
13-Apr-17,76.26,65.76
14-Apr-17,73.54,68.54
15-Apr-17,77.79,69.45
16-Apr-17,76.76,74.48
17-Apr-17,75.97,74.2
18-Apr-17,76.22,71.08
19-Apr-17,75.63,72.27
20-Apr-17,72.74,71.03
21-Apr-17,72.8,70.57
22-Apr-17,72.52,70.35
23-Apr-17,72.24,68.77
24-Apr-17,72.22,68.93
25-Apr-17,72.94,71.62
26-Apr-17,72.23,70.68
27-Apr-17,80.62,71.08
28-Apr-17,80.93,77.32
29-Apr-17,100.46,79.67
30-Apr-17,97.13,88.8
1-May-17,96.37,84.92
2-May-17,89.42,83.4
3-May-17,90.46,84
4-May-17,96.7,90.06
5-May-17,105.36,92.87
6-May-17,101.57,97.44
7-May-17,111.68,98.42
8-May-17,107.04,95.46
9-May-17,103.81,82.49
10-May-17,97.19,89.82
11-May-17,93.94,90.14
12-May-17,92.43,85.88
13-May-17,89.75,83.5
14-May-17,90.97,88.53
15-May-17,91.9,84.6
16-May-17,91.68,85.09
17-May-17,85.79,81.89
18-May-17,89.8,83.21
19-May-17,101.1,88.77
20-May-17,105.87,98.69
21-May-17,102.35,98.01
22-May-17,146.8,96.29
23-May-17,144.18,117.86
24-May-17,157.09,139.1
25-May-17,145.14,118.68
26-May-17,139.46,110.03
27-May-17,117.76,89.05
28-May-17,115.58,100.42
29-May-17,119.2,105.64
30-May-17,127,115.4
31-May-17,141.84,117.98
1-Jun-17,147.94,131.64
2-Jun-17,145.88,136.33
3-Jun-17,148.42,142.8
4-Jun-17,143.89,140.43
5-Jun-17,145.86,142
6-Jun-17,147.96,134.27
7-Jun-17,153.76,138.17
8-Jun-17,146.1,139.47
9-Jun-17,149.69,144.94
10-Jun-17,152.48,147.84
11-Jun-17,200.12,151.99
12-Jun-17,197.17,162.31
13-Jun-17,183.97,171.27
14-Jun-17,191.58,156.18
15-Jun-17,166.05,143.32
16-Jun-17,167.65,158.43
17-Jun-17,183.85,166.16
18-Jun-17,193.93,176.12
19-Jun-17,208.42,192.88
20-Jun-17,203.71,180.61
21-Jun-17,188.09,175.04
22-Jun-17,183.33,175.72
23-Jun-17,193.47,177.03
24-Jun-17,190.52,178.61
25-Jun-17,183.43,169.3
26-Jun-17,175.91,149.22
27-Jun-17,176.02,153.94
28-Jun-17,185.97,174.59
29-Jun-17,184.48,176.72
30-Jun-17,184.58,177.3
1-Jul-17,182.29,165.63
2-Jul-17,174.1,163.99
3-Jul-17,182.58,171.91
4-Jul-17,187.3,180.22
5-Jul-17,212.66,181.06
6-Jul-17,227.89,205.37
7-Jul-17,213.08,194.8
8-Jul-17,211.31,187.21
9-Jul-17,212.48,195.64
10-Jul-17,197.38,170.06
11-Jul-17,180.37,159.99
12-Jul-17,179.89,159.54
13-Jul-17,182.61,169.57
14-Jul-17,171.91,156.49
15-Jul-17,163.44,139.91
16-Jul-17,143.54,119.17
17-Jul-17,154.91,132.34
18-Jul-17,165.7,146.25
19-Jul-17,170.25,153.87
20-Jul-17,193.87,154.85
21-Jul-17,193.8,180.68
22-Jul-17,195.55,185.55
23-Jul-17,195.74,187.26
24-Jul-17,216.62,187.29
25-Jul-17,212.4,189.03
26-Jul-17,200.88,189.33
27-Jul-17,199.43,192.47
28-Jul-17,196.91,181.57
29-Jul-17,187.66,169.34
30-Jul-17,187.95,172.47
31-Jul-17,180.05,171.76
1-Aug-17,186.23,177.26
2-Aug-17,186.24,181.42
3-Aug-17,189.19,180.28
4-Aug-17,189.96,186.13
5-Aug-17,195.55,185.73
6-Aug-17,195,188.43
7-Aug-17,197.91,187.05
8-Aug-17,205.5,194.97
9-Aug-17,205.87,193.33
10-Aug-17,205.54,195.78
11-Aug-17,209.11,199.59
12-Aug-17,210.64,201.38
13-Aug-17,207.19,192.14
14-Aug-17,202.89,195.35
15-Aug-17,206.13,192.73
16-Aug-17,233.53,198.92
17-Aug-17,260.6,229.08
18-Aug-17,240.41,219.42
19-Aug-17,329.98,224.67
20-Aug-17,327.25,287.82
21-Aug-17,300.52,275.94
22-Aug-17,299.98,260.53
23-Aug-17,299.14,287.73
24-Aug-17,315.37,291.19
25-Aug-17,320.65,306.68
26-Aug-17,409.77,315.28
27-Aug-17,400.63,358.23
28-Aug-17,369.19,351.24
29-Aug-17,367.34,354.49
30-Aug-17,375.7,358.69
31-Aug-17,380.34,368.18
1-Sep-17,393.35,376.34
2-Sep-17,395.92,329.27
3-Sep-17,373.08,338.23
4-Sep-17,357.21,301.84
5-Sep-17,333.83,286.53
6-Sep-17,348.45,326.95
7-Sep-17,347.57,333.8
8-Sep-17,368.17,317.95
9-Sep-17,335.13,313.69
10-Sep-17,323.24,295.86
11-Sep-17,332.12,315.91
12-Sep-17,328.6,318.42
13-Sep-17,325.16,287.25
14-Sep-17,303.74,236.24
15-Sep-17,300.11,220.51
16-Sep-17,301.23,276.57
17-Sep-17,315.58,278.17
18-Sep-17,335.44,311.89
19-Sep-17,334.27,312.91
20-Sep-17,351.19,316.72
21-Sep-17,369.07,321.81
22-Sep-17,355.75,331.11
23-Sep-17,358.44,342.39
24-Sep-17,358.04,331.17
25-Sep-17,346.35,330.63
26-Sep-17,349.49,338.35
27-Sep-17,348.49,337.57
28-Sep-17,346.54,328.83
29-Sep-17,338.89,318.7
30-Sep-17,331.81,326.16
1-Oct-17,327.5,315.76
2-Oct-17,320.79,306.57
3-Oct-17,310.21,291.7
