Date,High,Low
19-Sep-17,101.28,93.7
20-Sep-17,98.09,93.37
21-Sep-17,95.75,85.17
22-Sep-17,89.54,84.33
23-Sep-17,92.12,86.96
24-Sep-17,91.81,88
25-Sep-17,94.23,89.12
26-Sep-17,95.31,91.6
27-Sep-17,102.91,92.64
28-Sep-17,101.14,95.48
29-Sep-17,97.78,91.22
30-Sep-17,96.33,94.07
1-Oct-17,95.74,91.77
2-Oct-17,93.8,90.98
3-Oct-17,94.81,87.21
